unit-id|duration(seconds)
5617196726|0.000430822
5512247956|0.000247002
5594587000|0.000681877
5593257097|0.000290155
5586373559|0.000237942
5585551056|0.000219107
5622335093|0.000209093
5623761921|0.000262976
5511972298|0.000735998
5515108199|0.00164008
5623050340|0.0011549
5588166267|0.00149894
4305860233|4.19617e-05
5622884877|0.00119281
5520402599|0.00212193
5554838751|0.00100303
5623423636|0.000718117
4307304581|2.31266e-05
4307312117|2.09808e-05
4306103612|2.00272e-05
4305960922|1.90735e-05
5598997101|0.000224829
4307354049|2.09808e-05
4307292745|2.59876e-05
5578769029|0.000222206
5519468549|0.000215054
5586204618|0.00019908
5619912885|0.000207186
5580196397|0.000222921
4307427071|2.5034e-05
5538554804|0.000455141
5624619764|0.000211954
5520672202|0.000460148
5542083107|0.000542879
5599678894|0.000479937
5592470176|0.000488043
4307268363|2.19345e-05
5547649665|0.000208855
5579012362|0.000479937
4307227132|2.28882e-05
4305841103|2.19345e-05
5594858759|0.000476122
4306117633|1.88351e-05
4305799654|1.90735e-05
4306145097|2.21729e-05
4307423425|0.000453949
5587613129|0.000627995
4306058893|2.19345e-05
4307294808|0.000482798
4306023936|0.000560045
4305833086|0.000443935
4306148657|2.31266e-05
4307413866|0.000538111
4306079151|0.000617981
4306046735|0.000530958
4306059227|0.000512838
4307202654|0.000905037
4305982723|0.00138283
4306138883|0.0012629
4307191563|0.00171685
4307428038|0.00190187
4306063932|0.00125098
4307326658|0.000770092
4307205674|0.000993013
5560674014|0.000206947
5520967961|0.000180006
5589285959|0.000181913
5597622991|0.000211
5578580265|0.00018096
5520958294|0.000182867
5586141329|0.000185966
5542773554|0.000499964
5583384837|0.000473022
5512666725|0.00049901
5509796264|0.00049901
5596772201|0.000483036
5538465219|0.000482082
5513392487|0.000247955
5622651056|0.000204086
5593246267|3.79086e-05
5578216704|4.41074e-05
5625244324|3.69549e-05
5508853424|3.31402e-05
5593341907|0.000205994
5551082589|0.000549078
5518495230|0.000582218
5557003497|0.000610113
5552008152|0.000557899
5621283457|0.000250816
5558474070|0.000463009
5547531108|3.91006e-05
5617958565|0.000510931
5554689960|0.000213861
5511495974|0.000201941
5589035569|0.000251055
5509447964|0.000530958
5621040564|0.000254154
5547703818|0.000252008
5585466003|3.69549e-05
5584556831|0.00051403
5538042512|0.000473976
5517754323|0.000478029
5621066657|0.000217915
5553307338|4.69685e-05
5540682188|3.91006e-05
5541659848|0.000560045
5508521390|0.00153494
5520709561|0.00106716
5592429244|3.60012e-05
5522587275|0.000492811
5515060326|0.00029397
5544592925|0.000477791
5621884447|0.000227928
5592583682|0.000501156
5589457040|0.000268936
5584234871|0.000231028
5576297559|0.00054121
5576150469|0.000455856
5508202480|0.000198126
5621301687|0.000476837
5552776085|0.00019908
5511944232|0.000191927
5586973817|0.000504017
5583895290|0.000196218
5589730832|4.31538e-05
5540326852|0.000437975
5555779636|0.000195026
5579273941|0.000488997
5519573446|0.000189066
5580835867|3.71933e-05
5538738678|0.000458002
5578103101|3.69549e-05
5522698826|0.000521183
5551756290|3.88622e-05
5550637295|0.00048995
5578691378|0.000470161
5522276883|0.000201941
5618704387|3.91006e-05
5596758775|0.000215054
5553613235|0.000500917
5599207171|3.40939e-05
5614391973|0.000467062
5592140043|0.000196934
5554043822|0.00019598
5553606623|0.000482082
5538301101|0.000234127
5591237528|0.00130582
5510943184|0.000197887
5582521917|0.000192881
5515555866|0.000184059
5574896997|0.000209093
5587467152|3.50475e-05
5516045588|0.000506878
5615598686|0.00046587
5591590145|0.000447035
5516981593|0.000494003
5580588687|0.000455856
5581863465|0.000473022
5542038357|0.000201941
5557016694|3.60012e-05
5557131074|3.50475e-05
5583771069|3.09944e-05
5617855917|3.31402e-05
5538360136|3.00407e-05
5557993638|3.19481e-05
5584793259|0.00019908
5598910244|0.000492096
5547866067|0.000200987
5539510494|0.000525951
5625448900|0.000195026
5581292719|0.000504017
5512638023|0.000193119
5588119822|0.000188828
5577638057|0.000189066
5519242813|0.000180006
5553208379|0.000197887
5550409316|0.000487089
5508335608|0.000182152
5587058465|0.000424862
5557405782|0.000213146
5538587441|0.000479937
5558871914|0.000203848
5578577371|3.60012e-05
5576260029|0.00050807
5510125974|0.000185966
5542477738|3.40939e-05
5614119395|0.000459194
5579726121|0.000200033
5593727011|0.000459909
5512752484|0.000505209
5595327683|0.000184059
5522645627|0.000510931
5617633781|0.000211954
5536984603|0.000485897
5523349988|0.00019908
5519459903|0.00134492
5598495035|0.000226021
5579232170|0.000211
5516044670|0.000184059
5541108277|0.000211
5613898820|3.60012e-05
5539345348|0.000430822
5542324351|0.000449896
5587048879|0.000436068
5583126259|0.000432968
5576736382|0.00019598
5594163205|0.000444174
5615990611|0.00022316
5517881171|3.60012e-05
5583914588|3.60012e-05
5595047869|0.000189066
5538796794|0.000190973
5509910878|3.29018e-05
5516750289|0.000441074
5545023666|0.000463963
5538014960|0.00019002
5549444010|0.00019598
5547612794|0.000451088
5539575848|3.60012e-05
5593601924|0.000562191
5588608586|0.000497103
5589068387|0.00019598
5538786503|0.000255108
5522258959|0.000185966
5521385505|3.69549e-05
5598572406|3.38554e-05
5576730848|0.000473976
5549723469|0.000188828
5585144933|0.00019908
5547790506|0.000191927
5621091808|0.000455141
5615120669|0.00019908
5578694722|0.000500202
5599534765|0.000230074
5539396028|0.000442028
5543064774|0.000432968
5617346800|3.48091e-05
5575773198|0.000434875
5518695905|0.00047183
5584757960|0.000196934
5519599186|0.00019598
5581785500|3.91006e-05
5559675860|3.8147e-05
5560299631|0.000221014
5614771906|3.69549e-05
5623758243|3.40939e-05
5591720617|0.000442982
5511238498|0.000197887
5592559740|0.000200987
5510416430|0.000217915
5597587135|0.000514984
5619806240|0.00162888
5585496375|4.29153e-05
5623990074|0.000526905
5519066591|0.000468016
5514348600|0.000592947
5577250242|0.000217915
5524014279|0.000196934
5540458176|0.000187874
5578331885|0.000174999
5519131212|0.000490189
5622765785|3.60012e-05
5593737053|3.50475e-05
5513732221|0.000452042
5584871601|0.000479937
5547404376|0.000204086
5538351712|0.000417948
5560274117|0.00017786
5520810128|0.000189066
5552158818|3.38554e-05
5592772952|0.000494957
5551947933|0.00022006
5599971150|0.000185966
5523304090|3.91006e-05
5558786644|0.000495911
5578043887|0.000560045
5514426839|0.000234842
5510537124|0.000223875
5522506246|0.000513077
5537949232|0.000429869
5542802178|0.000507116
5542169458|0.000188112
5553202337|3.8147e-05
5543634199|0.000452995
5519467047|0.000452995
5575062534|0.00019908
5592446354|3.48091e-05
5619449281|0.000191927
5559841790|0.000446081
5590753553|0.000182867
5577428145|0.00020504
5580688241|3.40939e-05
5591901612|0.000187874
5614862185|0.00048399
5583778985|3.50475e-05
5514596330|0.000473976
5621409559|0.000462055
5598228132|0.000197172
5615166273|0.000430107
5515402100|0.000204086
5579094760|0.00061202
5575169148|3.50475e-05
5624511619|0.000437021
5592682019|3.88622e-05
5539663122|0.000180006
5552138605|0.000211
5617776285|0.000200987
5599588964|0.00138283
5539131082|0.000185966
5586094858|0.000928879
5590006869|0.000190973
5587043887|0.000484943
5552637164|0.000432014
5584799849|3.38554e-05
5521506044|0.000453949
5549813423|0.000524998
5621076713|0.000455141
5520418272|3.60012e-05
5548664089|0.000427008
5577267305|3.19481e-05
5595882046|0.000190973
5546058338|5.10216e-05
5556640043|3.40939e-05
5548674019|3.60012e-05
5599414240|0.000188112
5620029574|3.21865e-05
5513717811|0.000456095
5539190030|0.000407934
5537356172|0.000456095
5587429893|0.000175953
5515353442|0.000185013
5625300726|0.000476122
5585388763|0.000182152
5517106901|0.000209808
5617623763|4.29153e-05
5508260113|0.000209093
5523848846|0.000446796
5524041836|3.29018e-05
5597063294|0.000453949
5514626742|0.000488997
5614114407|0.00048089
5613908900|0.000236034
5543109490|3.29018e-05
5579205894|0.000427961
5510850758|0.000169992
5508193252|3.31402e-05
5557890347|2.88486e-05
5544383416|3.09944e-05
5623644154|0.000450134
5545982938|0.000188112
5620035502|3.09944e-05
5617247123|0.000432968
5625527418|0.000463009
5598052693|0.000173092
5578028727|3.50475e-05
5542465764|0.000484943
5511019163|0.00017786
5624806190|0.000422955
5586253584|0.000164986
5548620670|0.000174999
5539306559|0.000408173
5544969901|0.000200033
5577652548|0.000175953
5560599482|0.000699997
5577757462|0.000173092
5513123463|0.00143003
5513151789|0.000473022
5544839957|0.000200987
5545013557|0.000179052
5578195180|3.38554e-05
5581785842|0.000415802
5543621543|0.000482082
5557559135|0.000202894
5555232541|3.09944e-05
5552560213|0.00040102
5548220359|0.000519037
5515781372|0.000180006
5537396320|0.000188112
5557543213|0.000169992
5537291276|0.000440836
5577417249|0.000163078
5598960903|0.000175953
5594108431|3.09944e-05
5558117769|0.000411034
5617040054|0.000159025
5513848138|3.00407e-05
5591887305|0.00041604
5508272827|0.000409842
5588474142|0.000210047
5514986599|0.00018096
5616295263|3.09944e-05
5540243183|0.000393867
5578133024|0.000162125
5519452962|0.000161886
5582773321|3.09944e-05
5540778622|0.000383854
5548052345|0.000451088
5597621433|0.000208139
5554059178|3.09944e-05
5598030789|0.000375986
5588939698|0.000172138
5618341247|0.000180006
5620852085|3.09944e-05
5582238158|0.000166893
5586424935|0.000383139
5622001880|0.000164986
5590232263|4.1008e-05
5520390683|0.00039196
5560351066|0.000412941
5618212851|0.000392914
5555324907|0.000174046
5593645477|4.19617e-05
5588228148|0.000195026
5541891747|0.00016284
5591046055|0.000169039
5544320813|3.19481e-05
5521558821|0.00015521
5520543255|0.000414133
5516662818|0.000224113
5546501178|0.000181913
5560335785|0.0001688
5581372704|3.31402e-05
5554765755|0.00133705
5617244729|0.00111794
5514470251|0.000540972
5581969386|0.000416994
5620879040|0.000193119
5551288574|0.000168085
5509578776|3.29018e-05
5589030923|0.000412941
5579032980|0.000156879
5544692035|3.00407e-05
5618621544|3.09944e-05
5523036202|0.000394821
5517776650|0.000442028
5599445788|0.0001719
5545344583|0.000166893
5552728145|0.000397205
5596448448|0.000174046
5586878723|3.19481e-05
5622158006|0.000398874
5617644637|2.7895e-05
5558946537|0.000427961
5540451119|0.000169992
5593021811|3.29018e-05
5596724789|0.000475883
5622457195|0.000205994
5615663200|0.000178099
5523506367|0.000222206
