unit-id|duration(seconds)
5144838339|0.000538111
5150521918|0.000582933
5137018333|0.000621796
5136176547|0.000581026
5109993342|0.000541925
5181701361|0.000519037
5118069539|0.00048995
5119349834|0.000573158
5129916863|0.000471115
5172969241|0.000441074
5169007277|0.000537872
5147712016|0.000384092
5163483669|0.00037694
5133802438|0.000426054
5175783199|0.000381947
5150202365|0.000335932
5184946351|0.000378132
5107963470|0.000354052
5123789808|0.000349998
5160609648|0.00031209
5110238772|0.000306129
5165037839|0.000252962
5145637927|0.000283003
5159397773|0.000277042
5137025583|0.000264168
5148336432|0.000243187
5127716014|0.000242949
5126642384|0.000271082
5140003412|0.000286102
5169842935|0.000294924
5177172705|0.000324011
5166576208|0.000352859
5117373629|0.000252962
5174242418|0.000301123
5137593617|0.000293016
5152754969|0.000266075
5154955455|0.000304937
5168665903|0.000255108
5121319235|0.000276089
5182176249|0.000255108
5131663525|0.000257969
5144413333|0.000236034
5116637854|0.000264168
5173113222|0.00028491
5175449974|0.000262022
5182704055|0.000262976
5158457939|0.000275135
5163038178|0.000267982
5169147139|0.000248909
5145325268|0.000253916
5136152392|0.00102806
5176897416|0.000488997
5160590413|0.000597954
5152136162|0.00128794
5109822952|0.000326872
5181005021|0.000501156
5182653892|0.00116396
5174333880|0.000540018
5142092564|0.000262976
5118420987|0.000320911
5122819061|0.000265121
5157873292|0.000257015
5181418717|0.000324011
5121564411|0.00028801
5153325669|0.000321865
5140716520|0.000357866
5160619313|0.00029397
5112382111|0.000302076
5120605750|0.000335932
5159295007|0.000292063
5120508767|0.00029397
5134366528|0.000264168
5180692830|0.000288963
5153651362|0.000310898
5167545695|0.000330925
5170159831|0.000288963
5175011514|0.000339985
5162045887|0.000319004
5162091445|0.000338078
5113221154|0.000346184
5180443368|0.000364065
5126717203|0.000370026
5145987446|0.000339985
5164976514|0.000379086
5176217159|0.000402212
5162809371|0.000405073
5116622260|0.000407934
5130338478|0.000339985
5152193007|0.000432014
5118238039|0.000460863
5147541012|0.000319958
5174815708|0.000424147
5111751704|0.00041604
5152057649|0.000447989
5124290035|0.000488043
5180067681|0.000407934
5180119293|0.000384092
5156201214|0.000375986
5107723558|0.000307083
5126120973|0.000344992
5162073139|0.000244856
5169896648|0.000294924
5111842455|0.000301123
5162312310|0.000306845
5123941186|0.000261068
5183723130|0.000344038
5154847976|0.000285864
5136107933|0.000299931
5108142868|0.000269175
5164154435|0.000274897
5160529313|0.000246048
5175312106|0.000322104
5142662595|0.000272989
5175672720|0.000279188
5118627748|0.000352859
5112812410|0.00113201
5136309467|0.000649929
5163807528|0.000350952
5174099699|0.000592947
5182230954|0.000428915
5183975250|0.000559092
5170707601|0.000355959
5130725799|0.000375986
5125391922|0.000380993
5182981942|0.000348091
5165576482|0.000283003
5140335080|0.000289917
5171467016|0.000282049
5144271413|0.000339031
5160580379|0.000281096
5169541090|0.000314951
5153271735|0.000328064
5127665486|0.000307083
5114794492|0.000296831
5156591829|0.000287056
5157093420|0.000306845
5153962481|0.000355005
5167776198|0.000334024
5168267026|0.000245094
5120588618|0.000344992
5185916976|0.000288963
5165000835|0.000339031
5138652258|0.000257015
5123261902|0.000299931
5184158641|0.000290871
5150657470|0.000301838
5185454044|0.000339031
5165289813|0.000295877
5166124040|0.000369072
5162968269|0.000308037
5134638967|0.000315905
5124117359|0.00041914
5182659572|0.000328064
5159325435|0.000257015
5173621984|0.000363111
5163018693|0.00030899
5156111298|0.000336885
5151970964|0.000257015
5185106770|0.00031209
5174689691|0.000232935
5127471254|0.00030303
5151571104|0.000276089
5137161722|0.000291824
5128244677|0.000262022
5177165673|0.000259161
5133545065|0.000252962
5143028383|0.000251055
5150937013|0.000253916
5180399171|0.000277042
5152919875|0.000276089
5132022399|0.000300169
5144960416|0.000319004
5183492755|0.000326872
5186381467|0.000283003
5159860438|0.000269175
5115385859|0.000277042
5129263212|0.000242949
5117910799|0.000248909
5152670122|0.000246048
5147581259|0.000258923
5116038738|0.000227928
5128654362|0.000264883
5107789130|0.000247955
5148082586|0.000262022
5162130203|0.00028491
5185169824|0.000240088
5108292057|0.000288963
5148263556|0.000313044
5178733821|0.000333071
5121383791|0.00120401
5129590133|0.00110221
5166645925|0.000405073
5141833724|0.000879049
5139519806|0.000698805
5181395730|0.000437975
5138961475|0.000610828
5149073702|0.000384092
5171310430|0.000420094
5132175923|0.000468016
5137394350|0.000372171
5166675255|0.000296831
5115455883|0.000360966
5129742453|0.000359058
5174836559|0.000272036
5165958155|0.000307083
5169062684|0.000256062
5176247989|0.000298977
5121989134|0.000280142
5122026327|0.000290871
5132209273|0.000303984
5134994071|0.000250101
5153888382|0.000270128
5110436547|0.000262022
5109850267|0.000277996
5150846899|0.000257969
5125441812|0.000251055
5141621165|0.000283003
5169143621|0.000262022
5140127297|0.000271082
5168455462|0.000262022
5114876183|0.000267982
5134863947|0.000254869
5157743274|0.000262022
5172374324|0.000307798
5138951755|0.000221968
5129307496|0.000447989
5137122323|0.000598907
5174245538|0.00141215
5149174088|0.00120902
5118436683|0.0013001
5129192718|0.0014441
5131716640|0.00123501
5129737231|0.00118303
5153107374|0.00181794
5162757464|0.00177813
5183569395|0.00142813
5137392466|0.000981808
5137327681|0.00126696
5178909216|0.000967026
5171880312|0.00101399
5172416072|0.00121999
5110311365|0.00117517
5147523701|0.000911951
5124631485|0.00105786
5166669675|0.000828028
5180877866|0.000809908
5156952960|0.000911951
5155069896|0.00204992
5155532166|0.00201201
5158085734|0.00132513
5159369396|0.000564098
5134533315|0.00120711
5114276909|0.000925064
5169229670|0.000551939
5132140634|0.000821114
5136466177|0.000464916
5116475579|0.000505924
5182065349|0.0006392
5184303096|0.000674009
5151614715|0.000622034
5161727594|0.000808954
5182973402|0.000833035
5112408871|0.000910997
5163352851|0.000746965
5172677901|0.000761986
5133522217|0.000627041
5147932101|0.000761986
5173414586|0.000997066
5156872752|0.000815153
5137825307|0.000773907
5123612064|0.000674963
5117458265|0.000836849
5112372110|0.000888109
5152884216|0.000775099
5135214756|0.000699043
5136379900|0.000911951
5161528635|0.000738144
5122050719|0.000726938
5141676718|0.000752926
5157333612|0.000877142
5178755685|0.00078702
5159423476|0.000698805
5179448439|0.00068903
5118244277|0.000967979
5160882263|0.000860929
5138822194|0.00082016
5166709700|0.000874996
5130799442|0.000873804
5135151806|0.000957966
5117019074|0.00139499
5168550837|0.000895023
5141855314|0.000798941
5135249916|0.000915051
5145880711|0.00125194
5185678552|0.000892878
5179390500|0.000760078
5160808762|0.000739098
5135216666|0.000594854
5182436935|0.000674009
5176608367|0.000633001
5182804474|0.000663996
5157339518|0.000735998
5178285106|0.000741959
5162220594|0.000761032
5176883904|0.000803232
5137850550|0.000597954
5181769499|0.00111485
5128968106|0.000838041
5127837156|0.000930071
5109182391|0.00206208
5132120498|0.00103092
5181251331|0.000863075
5152924689|0.000751019
5150134642|0.000821114
5151900603|0.000742197
5167986702|0.000974894
5107970757|0.000821114
5180723632|0.00075984
5119501264|0.000804901
5136318065|0.00120902
5118118641|0.000653982
5118519742|0.000939846
5177617728|0.00103498
5118018934|0.000993967
5114859972|0.000898123
5113527563|0.000735998
5130183604|0.00079608
5139527912|0.000910997
5176709479|0.00122499
5150506457|0.000946999
5150269413|0.000809908
5186772714|0.000950098
5183583906|0.000782967
5164023838|0.000848055
5176205241|0.000692844
5161253004|0.000922918
5160106291|0.000574112
5169894012|0.000684977
5138788594|0.00061512
5158889909|0.000604153
5141299022|0.000602961
5129949471|0.000484228
5126866398|0.000607014
5125244956|0.000556946
5138826052|0.000469923
5117050570|0.000617981
5184039267|0.000620842
5174832235|0.000513077
5132050911|0.000674963
5158688969|0.000844955
5156746472|0.000708103
5122442757|0.000605822
5121159172|0.000709057
5182365789|0.00078702
5169683841|0.000847101
5125513641|0.000770092
5135024582|0.000808001
5128289722|0.00110698
5116788635|0.00105214
5123844942|0.000833035
5178335860|0.000983
5168883967|0.000823021
5137190797|0.000815153
5154683834|0.00111794
5126871409|0.000842094
5111360779|0.000848055
5160046538|0.000651121
5144859793|0.00079298
5142192323|0.000582933
5137916264|0.000597954
5137690546|0.000604868
5149454420|0.000705957
5110522840|0.000705957
5119402060|0.00070715
5127661992|0.000633001
5165592912|0.000867128
5171242612|0.000680923
5123242674|0.000614166
5176587348|0.000741005
5123162012|0.000756025
5141427715|0.000740051
5166159849|0.00182986
5126252922|0.000571012
5145924220|0.00136995
5147798433|0.00155902
5176250469|0.00113797
5176516835|0.000684023
5149881318|0.000640154
5159266564|0.000764132
5155581582|0.000432014
5133034982|0.000413179
5118859658|0.000463963
5123041468|0.000605822
5121025654|0.000555038
5155380106|0.000567913
5162514559|0.000839949
5123027566|0.000720978
5179555578|0.000747919
5165856840|0.000649929
5143740680|0.000785112
5170746015|0.000779867
5156617640|0.00069499
5141609631|0.000761986
5134214726|0.000739098
5154744920|0.000678062
5168152414|0.000929117
5131548956|0.00061202
5128528703|0.000766993
5165112266|0.00068593
5134691570|0.000689983
5162277569|0.000709057
5137135430|0.000651836
5149850094|0.000684977
5162337020|0.000650167
5177163641|0.00065589
5151351151|0.000653028
5114449951|0.000524044
5147058403|0.000684023
5184843944|0.000649929
5138692420|0.000576019
5176661040|0.000604153
5181546028|0.000589848
5121559550|0.000498056
5153910814|0.000524998
5141256648|0.000427008
5127701236|0.000573874
5107902363|0.000427008
5147065859|0.000424147
5109197310|0.000536919
5121789150|0.000473976
5121249201|0.000457048
5184707199|0.000581026
5162489128|0.000571012
5111115271|0.000444889
5160951551|0.000561953
5162994138|0.000544786
5131834112|0.000553131
5147441965|0.000586987
5128545739|0.000701904
5159335133|0.000398874
5130149383|0.00159121
5139333571|0.00185299
5113202660|0.00146914
5110415055|0.00112391
5171272555|0.000895023
5109621553|0.00110602
5122821385|0.000830889
5108666082|0.000809908
5138588190|0.000360966
5148801013|0.000388145
5141348951|0.000372887
5159711050|0.000507832
5148350331|0.000354052
5177447290|0.00048089
5135430868|0.000468969
5110862190|0.00049901
5109543127|0.00049305
5180907050|0.000597
5151087590|0.000518084
5123558526|0.000427961
5162281317|0.00054884
5131667753|0.000443935
5155824411|0.000431061
5178083947|0.000535011
5183983974|0.000554085
5174767910|0.000610828
5173383571|0.00047493
5168350443|0.000497103
5143047437|0.000635147
5156448875|0.000502825
5130271373|0.00051713
5173483534|0.000582933
5126274972|0.000535011
5143885531|0.000534058
5150466171|0.000504971
5172489596|0.00066781
5162117180|0.000602961
5163613931|0.000665903
5170871613|0.000516176
5150110125|0.000520945
5175066458|0.000526905
5160453160|0.000538111
5147755541|0.000499964
5130345406|0.000562906
5112572851|0.000602007
5118840474|0.000602007
5122531269|0.000595093
5162507391|0.000566006
5129870370|0.000544071
5163888126|0.000461817
5164894580|0.000546932
5183788739|0.000535011
5148096948|0.000458956
5137028055|0.000583887
5118279609|0.000507832
5162712631|0.000478029
5172177220|0.000538826
5150355341|0.000452042
5122252461|0.000354052
5160165605|0.000512838
5166639639|0.000463963
5164084706|0.000487804
5145186011|0.000363827
5129821790|0.000479937
5167045677|0.00138688
5125640208|0.00050807
5119808220|0.000864029
5136226886|0.000427961
5122151148|0.000691891
5119172152|0.000556946
5125752172|0.00037694
5146028335|0.000496864
5140298809|0.000546932
5130821164|0.000439167
5122904931|0.000511885
5119394428|0.000610828
5146705716|0.00058794
5160973004|0.000735044
5121825515|0.000710964
5181520721|0.000475883
5108875081|0.000413895
5156229774|0.000602961
5182841517|0.000582933
5159390696|0.000516176
5114004474|0.00048089
5150424596|0.00165606
5162919527|0.000652075
5118989379|0.000673056
5170064105|0.00041914
5127802965|0.000540018
5136599954|0.000540972
5109959664|0.000715017
5167316308|0.000519037
5109382516|0.000519991
5109775054|0.000692129
5114075568|0.000535965
5140576949|0.000530958
5112356736|0.000680923
5168176418|0.000611067
5107759763|0.000435829
5154411563|0.000567913
5151836596|0.000622988
5171916020|0.000649929
5138424997|0.00063777
5177455334|0.000643015
5142199825|0.00074482
5160549167|0.000735044
5166813458|0.000865936
5166326315|0.000818014
5124914474|0.000747919
5177260763|0.000838995
5144154229|0.000926018
5135773817|0.000702858
5181709956|0.000962019
5160642938|0.000850916
5132162536|0.000885963
5170700040|0.000674963
5110683234|0.000886917
5128105037|0.000809908
5129814406|0.000690937
5120606402|0.000692844
5154142104|0.000669956
5122455777|0.000682116
5176689223|0.000679016
5169031356|0.000641108
5127468730|0.000779867
5153594827|0.000718117
5177809516|0.000651836
5124053492|0.000682116
5166243987|0.000731945
5128330002|0.000980139
5156291432|0.00067091
5129266152|0.000658035
5119803421|0.000731945
5112687941|0.000659943
5161236857|0.000679016
5163233917|0.000810146
5184772225|0.000627041
5109795806|0.000983953
5139587239|0.00070715
5133121943|0.000593901
5119666180|0.000736952
5109864964|0.000710011
5149941885|0.000522137
5120433297|0.000504017
5116715527|0.000632048
5143057531|0.000596046
5161099528|0.000529051
5132902507|0.000730991
5164239810|0.000687122
5123532172|0.000684023
5168607071|0.000540972
5166850386|0.000571966
5111127657|0.00069809
5171383500|0.00075984
5167595937|0.00159311
5125115121|0.000643015
5135268112|0.000946045
5160660099|0.000576019
5117536943|0.000707865
5118549684|0.000690937
5179286817|0.000701904
5184458776|0.000543118
5121217799|0.000638962
5184343102|0.000637054
5164905010|0.000577927
5185448100|0.000586033
5122383210|0.00056386
5150670838|0.000596046
5110605459|0.000597954
5152341655|0.000632048
5111778026|0.000599146
5108206459|0.000613928
5138296337|0.000686169
5167761564|0.000746965
5119391586|0.000647068
5111012936|0.000748873
5166202014|0.000616074
5141058677|0.000813007
5131005762|0.00088191
5143953011|0.000764132
5185339705|0.000844002
